drug_name,excp_name,excp_drug_ratio,class
Selumetinib,congo_red,0.25,0
Selumetinib,cholic_acid,4,0
Selumetinib,cholic_acid,2,0
Selumetinib,cholic_acid,1,0
Selumetinib,cholic_acid,0.5,0
Selumetinib,cholic_acid,0.25,0
Selumetinib,glycocholic_acid,4,0
Selumetinib,glycocholic_acid,2,0
Selumetinib,glycocholic_acid,1,0
Selumetinib,glycocholic_acid,0.5,0
Selumetinib,glycocholic_acid,0.25,0
Selumetinib,taurocholic acid,4,0
Selumetinib,taurocholic acid,2,0
Selumetinib,taurocholic acid,1,0
Selumetinib,taurocholic acid,0.5,0
Selumetinib,taurocholic acid,0.25,0
Selumetinib,prednisone,4,0
Selumetinib,prednisone,2,0
Selumetinib,prednisone,1,0
Selumetinib,prednisone,0.5,0
Selumetinib,prednisone,0.25,0
Selumetinib,budesonide,4,0
Selumetinib,budesonide,2,0
Selumetinib,budesonide,1,0
Selumetinib,budesonide,0.5,0
Selumetinib,budesonide,0.25,0
Selumetinib,ursodiol,4,0
Selumetinib,ursodiol,2,0
Selumetinib,ursodiol,1,0
Selumetinib,ursodiol,0.5,0
Selumetinib,ursodiol,0.25,0
Selumetinib,EvansBlue,4,0
Selumetinib,EvansBlue,2,0
Selumetinib,EvansBlue,1,0
Selumetinib,EvansBlue,0.5,0
Selumetinib,EvansBlue,0.25,0
Selumetinib,tannic_acid,4,0
Selumetinib,tannic_acid,2,0
Selumetinib,tannic_acid,1,0
Selumetinib,tannic_acid,0.5,0
Selumetinib,tannic_acid,0.25,1
Selumetinib,candesartan_cilexetil,4,0
Selumetinib,candesartan_cilexetil,2,0
Selumetinib,candesartan_cilexetil,1,0
Selumetinib,candesartan_cilexetil,0.5,1
Selumetinib,candesartan_cilexetil,0.25,1
Selumetinib,indomethacin,4,0
Selumetinib,indomethacin,2,0
Selumetinib,indomethacin,1,0
Selumetinib,indomethacin,0.5,0
Selumetinib,indomethacin,0.25,0
Selumetinib,folic acid,4,0
Selumetinib,folic acid,2,0
Selumetinib,folic acid,1,0
Selumetinib,folic acid,0.5,0
Selumetinib,folic acid,0.25,0
Selumetinib,neotame,4,0
Selumetinib,neotame,2,0
Selumetinib,neotame,1,0
Selumetinib,neotame,0.5,0
Selumetinib,neotame,0.25,0
Selumetinib,octyl_gallate,4,0
Selumetinib,octyl_gallate,2,0
Selumetinib,octyl_gallate,1,0
Selumetinib,octyl_gallate,0.5,0
Selumetinib,octyl_gallate,0.25,0
Gefitinib,Glycyrrhizin,4,0
Gefitinib,Glycyrrhizin,2,0
Gefitinib,Glycyrrhizin,1,0
Gefitinib,Glycyrrhizin,0.5,0
Gefitinib,Glycyrrhizin,0.25,0
Gefitinib,congo_red,4,0
Gefitinib,congo_red,2,0
Gefitinib,congo_red,1,0
Gefitinib,congo_red,0.5,0
Gefitinib,congo_red,0.25,0
Gefitinib,cholic_acid,4,0
Gefitinib,cholic_acid,2,0
Gefitinib,cholic_acid,1,0
Gefitinib,cholic_acid,0.5,0
Gefitinib,cholic_acid,0.25,0
Gefitinib,glycocholic_acid,4,0
Gefitinib,glycocholic_acid,2,0
Gefitinib,glycocholic_acid,1,0
Gefitinib,glycocholic_acid,0.5,0
Gefitinib,glycocholic_acid,0.25,0
Gefitinib,taurocholic acid,4,0
Gefitinib,taurocholic acid,2,0
Gefitinib,taurocholic acid,1,0
Gefitinib,taurocholic acid,0.5,0
Gefitinib,taurocholic acid,0.25,0
Gefitinib,prednisone,4,0
Gefitinib,prednisone,2,0
Gefitinib,prednisone,1,0
Gefitinib,prednisone,0.5,0
Gefitinib,prednisone,0.25,0
Gefitinib,budesonide,4,0
Gefitinib,budesonide,2,0
Gefitinib,budesonide,1,0
Gefitinib,budesonide,0.5,0
Gefitinib,budesonide,0.25,0
Gefitinib,ursodiol,4,0
Gefitinib,ursodiol,2,0
Gefitinib,ursodiol,1,0
Gefitinib,ursodiol,0.5,0
Gefitinib,ursodiol,0.25,0
Gefitinib,EvansBlue,4,1
Gefitinib,EvansBlue,2,0
Gefitinib,EvansBlue,1,0
Gefitinib,EvansBlue,0.5,0
Gefitinib,EvansBlue,0.25,0
Gefitinib,tannic_acid,4,0
Gefitinib,tannic_acid,2,0
Gefitinib,tannic_acid,1,0
Gefitinib,tannic_acid,0.5,0
Gefitinib,tannic_acid,0.25,0
Gefitinib,candesartan_cilexetil,4,0
Gefitinib,candesartan_cilexetil,2,0
Gefitinib,candesartan_cilexetil,1,0
Gefitinib,candesartan_cilexetil,0.5,0
Gefitinib,candesartan_cilexetil,0.25,0
Gefitinib,indomethacin,4,0
Gefitinib,indomethacin,2,0
Gefitinib,indomethacin,1,0
Gefitinib,indomethacin,0.5,0
Gefitinib,indomethacin,0.25,0
Gefitinib,folic acid,4,0
Gefitinib,folic acid,2,0
Gefitinib,folic acid,1,0
Gefitinib,folic acid,0.5,0
Gefitinib,folic acid,0.25,0
Gefitinib,neotame,4,0
Gefitinib,neotame,2,0
Gefitinib,neotame,1,0
Gefitinib,neotame,0.5,0
Gefitinib,neotame,0.25,0
Gefitinib,octyl_gallate,4,0
Gefitinib,octyl_gallate,2,0
Gefitinib,octyl_gallate,1,0
Gefitinib,octyl_gallate,0.5,0
Gefitinib,octyl_gallate,0.25,0
Nilotinib,Glycyrrhizin,4,0
Nilotinib,Glycyrrhizin,2,0
Nilotinib,Glycyrrhizin,1,0
Nilotinib,Glycyrrhizin,0.5,0
Nilotinib,Glycyrrhizin,0.25,0
Nilotinib,congo_red,4,0
Nilotinib,congo_red,2,0
Nilotinib,congo_red,1,0
Nilotinib,congo_red,0.5,0
Nilotinib,congo_red,0.25,0
Nilotinib,cholic_acid,4,0
Nilotinib,cholic_acid,2,0
Nilotinib,cholic_acid,1,0
Nilotinib,cholic_acid,0.5,0
Nilotinib,cholic_acid,0.25,0
Nilotinib,glycocholic_acid,4,0
Nilotinib,glycocholic_acid,2,0
Nilotinib,glycocholic_acid,1,0
Nilotinib,glycocholic_acid,0.5,0
Nilotinib,glycocholic_acid,0.25,0
Nilotinib,taurocholic acid,4,0
Nilotinib,taurocholic acid,2,0
Nilotinib,taurocholic acid,1,0
Nilotinib,taurocholic acid,0.5,0
Nilotinib,taurocholic acid,0.25,0
Nilotinib,prednisone,4,0
Nilotinib,prednisone,2,0
Nilotinib,prednisone,1,0
Nilotinib,prednisone,0.5,0
Nilotinib,prednisone,0.25,0
Nilotinib,budesonide,4,0
Nilotinib,budesonide,2,0
Nilotinib,budesonide,1,0
Nilotinib,budesonide,0.5,0
Nilotinib,budesonide,0.25,0
Nilotinib,ursodiol,4,0
Nilotinib,ursodiol,2,0
Nilotinib,ursodiol,1,0
Nilotinib,ursodiol,0.5,0
Nilotinib,ursodiol,0.25,0
Nilotinib,EvansBlue,4,0
Nilotinib,EvansBlue,2,0
Nilotinib,EvansBlue,1,0
Nilotinib,EvansBlue,0.5,0
Nilotinib,EvansBlue,0.25,0
Nilotinib,tannic_acid,4,0
Nilotinib,tannic_acid,2,0
Nilotinib,tannic_acid,1,0
Nilotinib,tannic_acid,0.5,0
Nilotinib,tannic_acid,0.25,0
Nilotinib,candesartan_cilexetil,4,1
Nilotinib,candesartan_cilexetil,2,1
Nilotinib,candesartan_cilexetil,1,1
Nilotinib,candesartan_cilexetil,0.5,1
Nilotinib,candesartan_cilexetil,0.25,1
Nilotinib,indomethacin,4,0
Nilotinib,indomethacin,2,0
Nilotinib,indomethacin,1,0
Nilotinib,indomethacin,0.5,0
Nilotinib,indomethacin,0.25,0
Nilotinib,folic acid,4,0
Nilotinib,folic acid,2,0
Nilotinib,folic acid,1,0
Nilotinib,folic acid,0.5,0
Nilotinib,folic acid,0.25,0
Nilotinib,neotame,4,0
Nilotinib,neotame,2,0
Nilotinib,neotame,1,0
Nilotinib,neotame,0.5,0
Nilotinib,neotame,0.25,0
Nilotinib,octyl_gallate,4,0
Nilotinib,octyl_gallate,2,0
Nilotinib,octyl_gallate,1,0
Nilotinib,octyl_gallate,0.5,0
Nilotinib,octyl_gallate,0.25,0
Nelfinavir,Glycyrrhizin,4,1
Nelfinavir,Glycyrrhizin,2,0
Nelfinavir,Glycyrrhizin,1,0
Nelfinavir,Glycyrrhizin,0.5,0
Nelfinavir,Glycyrrhizin,0.25,0
Nelfinavir,congo_red,4,1
Nelfinavir,congo_red,2,1
Nelfinavir,congo_red,1,1
Nelfinavir,congo_red,0.5,1
Nelfinavir,congo_red,0.25,1
Nelfinavir,cholic_acid,4,0
Nelfinavir,cholic_acid,2,0
Nelfinavir,cholic_acid,1,0
Nelfinavir,cholic_acid,0.5,0
Nelfinavir,cholic_acid,0.25,0
Nelfinavir,glycocholic_acid,4,1
Nelfinavir,glycocholic_acid,2,1
Nelfinavir,glycocholic_acid,1,0
Nelfinavir,glycocholic_acid,0.5,0
Nelfinavir,glycocholic_acid,0.25,0
Nelfinavir,taurocholic acid,4,1
Nelfinavir,taurocholic acid,2,1
Nelfinavir,taurocholic acid,1,0
Nelfinavir,taurocholic acid,0.5,0
Nelfinavir,taurocholic acid,0.25,0
Nelfinavir,prednisone,4,0
Nelfinavir,prednisone,2,0
Nelfinavir,prednisone,1,0
Nelfinavir,prednisone,0.5,0
Nelfinavir,prednisone,0.25,0
Nelfinavir,budesonide,4,0
Nelfinavir,budesonide,2,0
Nelfinavir,budesonide,1,0
Nelfinavir,budesonide,0.5,0
Nelfinavir,budesonide,0.25,0
Nelfinavir,ursodiol,4,0
Nelfinavir,ursodiol,2,0
Nelfinavir,ursodiol,1,0
Nelfinavir,ursodiol,0.5,0
Nelfinavir,ursodiol,0.25,0
Nelfinavir,EvansBlue,4,1
Nelfinavir,EvansBlue,2,1
Nelfinavir,EvansBlue,1,1
Nelfinavir,EvansBlue,0.5,1
Nelfinavir,EvansBlue,0.25,1
Nelfinavir,tannic_acid,4,0
Nelfinavir,tannic_acid,2,0
Nelfinavir,tannic_acid,1,0
Nelfinavir,tannic_acid,0.5,0
Nelfinavir,tannic_acid,0.25,0
Nelfinavir,candesartan_cilexetil,4,1
Nelfinavir,candesartan_cilexetil,2,1
Nelfinavir,candesartan_cilexetil,1,1
Nelfinavir,candesartan_cilexetil,0.5,1
Nelfinavir,candesartan_cilexetil,0.25,0
Nelfinavir,indomethacin,4,0
Nelfinavir,indomethacin,2,0
Nelfinavir,indomethacin,1,0
Nelfinavir,indomethacin,0.5,0
Nelfinavir,indomethacin,0.25,0
Nelfinavir,folic acid,4,0
Nelfinavir,folic acid,2,0
Nelfinavir,folic acid,1,0
Nelfinavir,folic acid,0.5,0
Nelfinavir,folic acid,0.25,0
Nelfinavir,neotame,4,0
Nelfinavir,neotame,2,0
Nelfinavir,neotame,1,0
Nelfinavir,neotame,0.5,0
Nelfinavir,neotame,0.25,0
Nelfinavir,octyl_gallate,4,0
Nelfinavir,octyl_gallate,2,0
Nelfinavir,octyl_gallate,1,0
Nelfinavir,octyl_gallate,0.5,0
Nelfinavir,octyl_gallate,0.25,0
Glimepiride,Glycyrrhizin,4,0
Glimepiride,Glycyrrhizin,2,0
Glimepiride,Glycyrrhizin,1,0
Glimepiride,Glycyrrhizin,0.5,0
Glimepiride,Glycyrrhizin,0.25,0
Glimepiride,congo_red,4,0
Glimepiride,congo_red,2,0
Glimepiride,congo_red,1,0
Glimepiride,congo_red,0.5,0
Glimepiride,congo_red,0.25,0
Glimepiride,cholic_acid,4,0
Glimepiride,cholic_acid,2,0
Glimepiride,cholic_acid,1,0
Glimepiride,cholic_acid,0.5,0
Glimepiride,cholic_acid,0.25,0
Glimepiride,glycocholic_acid,4,0
Glimepiride,glycocholic_acid,2,0
Glimepiride,glycocholic_acid,1,0
Glimepiride,glycocholic_acid,0.5,0
Glimepiride,glycocholic_acid,0.25,0
Glimepiride,taurocholic acid,4,0
Glimepiride,taurocholic acid,2,0
Glimepiride,taurocholic acid,1,0
Glimepiride,taurocholic acid,0.5,0
Glimepiride,taurocholic acid,0.25,0
Glimepiride,prednisone,4,0
Glimepiride,prednisone,2,0
Glimepiride,prednisone,1,0
Glimepiride,prednisone,0.5,0
Glimepiride,prednisone,0.25,0
Glimepiride,budesonide,4,0
Glimepiride,budesonide,2,0
Glimepiride,budesonide,1,0
Glimepiride,budesonide,0.5,0
Glimepiride,budesonide,0.25,0
Glimepiride,ursodiol,4,0
Glimepiride,ursodiol,2,0
Glimepiride,ursodiol,1,0
Glimepiride,ursodiol,0.5,0
Glimepiride,ursodiol,0.25,0
Glimepiride,EvansBlue,4,0
Glimepiride,EvansBlue,2,0
Glimepiride,EvansBlue,1,0
Glimepiride,EvansBlue,0.5,0
Glimepiride,EvansBlue,0.25,0
Glimepiride,tannic_acid,4,0
Glimepiride,tannic_acid,2,0
Glimepiride,tannic_acid,1,0
Glimepiride,tannic_acid,0.5,0
Glimepiride,tannic_acid,0.25,0
Glimepiride,candesartan_cilexetil,4,0
Glimepiride,candesartan_cilexetil,2,0
Glimepiride,candesartan_cilexetil,1,0
Glimepiride,candesartan_cilexetil,0.5,0
Glimepiride,candesartan_cilexetil,0.25,0
Glimepiride,indomethacin,4,0
Glimepiride,indomethacin,2,0
Glimepiride,indomethacin,1,0
Glimepiride,indomethacin,0.5,0
Glimepiride,indomethacin,0.25,0
Glimepiride,folic acid,4,0
Glimepiride,folic acid,2,0
Glimepiride,folic acid,1,0
Glimepiride,folic acid,0.5,0
Glimepiride,folic acid,0.25,0
Glimepiride,neotame,4,0
Glimepiride,neotame,2,0
Glimepiride,neotame,1,0
Glimepiride,neotame,0.5,0
Glimepiride,neotame,0.25,0
Glimepiride,octyl_gallate,4,0
Glimepiride,octyl_gallate,2,0
Glimepiride,octyl_gallate,1,0
Glimepiride,octyl_gallate,0.5,0
Glimepiride,octyl_gallate,0.25,0
ceritinib,Glycyrrhizin,4,0
ceritinib,Glycyrrhizin,2,0
ceritinib,Glycyrrhizin,1,0
ceritinib,Glycyrrhizin,0.5,0
ceritinib,Glycyrrhizin,0.25,0
ceritinib,congo_red,4,1
ceritinib,congo_red,2,1
ceritinib,congo_red,1,0
ceritinib,congo_red,0.5,0
ceritinib,congo_red,0.25,0
ceritinib,cholic_acid,4,0
ceritinib,cholic_acid,2,0
ceritinib,cholic_acid,1,0
ceritinib,cholic_acid,0.5,0
ceritinib,cholic_acid,0.25,0
ceritinib,glycocholic_acid,4,0
ceritinib,glycocholic_acid,2,0
ceritinib,glycocholic_acid,1,0
ceritinib,glycocholic_acid,0.5,0
ceritinib,glycocholic_acid,0.25,0
ceritinib,taurocholic acid,4,0
ceritinib,taurocholic acid,2,0
ceritinib,taurocholic acid,1,0
ceritinib,taurocholic acid,0.5,0
ceritinib,taurocholic acid,0.25,0
ceritinib,prednisone,4,0
ceritinib,prednisone,2,0
ceritinib,prednisone,1,0
ceritinib,prednisone,0.5,0
ceritinib,prednisone,0.25,0
ceritinib,budesonide,4,0
ceritinib,budesonide,2,0
ceritinib,budesonide,1,0
ceritinib,budesonide,0.5,0
ceritinib,budesonide,0.25,0
ceritinib,ursodiol,4,0
ceritinib,ursodiol,2,0
ceritinib,ursodiol,1,0
ceritinib,ursodiol,0.5,0
ceritinib,ursodiol,0.25,0
ceritinib,EvansBlue,4,0
ceritinib,EvansBlue,2,0
ceritinib,EvansBlue,1,0
ceritinib,EvansBlue,0.5,0
ceritinib,EvansBlue,0.25,0
ceritinib,tannic_acid,4,0
ceritinib,tannic_acid,2,0
ceritinib,tannic_acid,1,0
ceritinib,tannic_acid,0.5,0
ceritinib,tannic_acid,0.25,0
ceritinib,candesartan_cilexetil,4,0
ceritinib,candesartan_cilexetil,2,0
ceritinib,candesartan_cilexetil,1,0
ceritinib,candesartan_cilexetil,0.5,0
ceritinib,candesartan_cilexetil,0.25,0
ceritinib,indomethacin,4,0
ceritinib,indomethacin,2,0
ceritinib,indomethacin,1,0
ceritinib,indomethacin,0.5,0
ceritinib,indomethacin,0.25,0
ceritinib,folic acid,4,0
ceritinib,folic acid,2,0
ceritinib,folic acid,1,0
ceritinib,folic acid,0.5,0
ceritinib,folic acid,0.25,0
ceritinib,neotame,4,0
ceritinib,neotame,2,0
ceritinib,neotame,1,0
ceritinib,neotame,0.5,0
ceritinib,neotame,0.25,0
ceritinib,octyl_gallate,4,0
ceritinib,octyl_gallate,2,0
ceritinib,octyl_gallate,1,0
ceritinib,octyl_gallate,0.5,0
ceritinib,octyl_gallate,0.25,0
entrectinib,Glycyrrhizin,4,0
entrectinib,Glycyrrhizin,2,0
entrectinib,Glycyrrhizin,1,0
entrectinib,Glycyrrhizin,0.5,0
entrectinib,Glycyrrhizin,0.25,0
entrectinib,congo_red,4,1
entrectinib,congo_red,2,1
entrectinib,congo_red,1,1
entrectinib,congo_red,0.5,1
entrectinib,congo_red,0.25,0
entrectinib,cholic_acid,4,0
entrectinib,cholic_acid,2,0
entrectinib,cholic_acid,1,0
entrectinib,cholic_acid,0.5,0
entrectinib,cholic_acid,0.25,0
entrectinib,glycocholic_acid,4,0
entrectinib,glycocholic_acid,2,0
entrectinib,glycocholic_acid,1,0
entrectinib,glycocholic_acid,0.5,0
entrectinib,glycocholic_acid,0.25,0
entrectinib,taurocholic acid,4,0
entrectinib,taurocholic acid,2,0
entrectinib,taurocholic acid,1,0
entrectinib,taurocholic acid,0.5,0
entrectinib,taurocholic acid,0.25,0
entrectinib,prednisone,4,0
entrectinib,prednisone,2,0
entrectinib,prednisone,1,0
entrectinib,prednisone,0.5,0
entrectinib,prednisone,0.25,0
entrectinib,budesonide,4,0
entrectinib,budesonide,2,0
entrectinib,budesonide,1,0
entrectinib,budesonide,0.5,0
entrectinib,budesonide,0.25,0
entrectinib,ursodiol,4,0
entrectinib,ursodiol,2,0
entrectinib,ursodiol,1,0
entrectinib,ursodiol,0.5,0
entrectinib,ursodiol,0.25,0
entrectinib,EvansBlue,4,0
entrectinib,EvansBlue,2,0
entrectinib,EvansBlue,1,0
entrectinib,EvansBlue,0.5,0
entrectinib,EvansBlue,0.25,0
entrectinib,tannic_acid,4,0
entrectinib,tannic_acid,2,0
entrectinib,tannic_acid,1,0
entrectinib,tannic_acid,0.5,0
entrectinib,tannic_acid,0.25,0
entrectinib,candesartan_cilexetil,4,0
entrectinib,candesartan_cilexetil,2,0
entrectinib,candesartan_cilexetil,1,0
entrectinib,candesartan_cilexetil,0.5,0
entrectinib,candesartan_cilexetil,0.25,0
entrectinib,indomethacin,4,0
entrectinib,indomethacin,2,0
entrectinib,indomethacin,1,0
entrectinib,indomethacin,0.5,0
entrectinib,indomethacin,0.25,0
entrectinib,folic acid,4,0
entrectinib,folic acid,2,0
entrectinib,folic acid,1,0
entrectinib,folic acid,0.5,0
entrectinib,folic acid,0.25,0
entrectinib,neotame,4,0
entrectinib,neotame,2,0
entrectinib,neotame,1,0
entrectinib,neotame,0.5,0
entrectinib,neotame,0.25,0
entrectinib,octyl_gallate,4,0
entrectinib,octyl_gallate,2,0
entrectinib,octyl_gallate,1,0
entrectinib,octyl_gallate,0.5,0
entrectinib,octyl_gallate,0.25,0
